X,CH1,Start,Increment,
Sequence,Volt,2.962000e-05,5.000000e-10,
0,8.906250e-01,
1,8.750000e-01,
2,8.750000e-01,
3,8.750000e-01,
4,8.906250e-01,
5,8.750000e-01,
6,8.750000e-01,
7,8.750000e-01,
8,8.906250e-01,
9,8.750000e-01,
10,8.750000e-01,
11,8.750000e-01,
12,8.750000e-01,
13,8.750000e-01,
14,8.750000e-01,
15,8.593750e-01,
16,8.750000e-01,
17,8.593750e-01,
18,8.593750e-01,
19,8.593750e-01,
20,8.593750e-01,
21,8.593750e-01,
22,8.593750e-01,
23,8.437500e-01,
24,8.593750e-01,
25,8.593750e-01,
26,8.593750e-01,
27,8.593750e-01,
28,8.593750e-01,
29,8.593750e-01,
30,8.437500e-01,
31,8.437500e-01,
32,8.437500e-01,
33,8.437500e-01,
34,8.437500e-01,
35,8.437500e-01,
36,8.437500e-01,
37,8.437500e-01,
38,8.437500e-01,
39,8.437500e-01,
40,8.437500e-01,
41,8.281250e-01,
42,8.437500e-01,
43,8.281250e-01,
44,8.281250e-01,
45,8.281250e-01,
46,8.281250e-01,
47,8.281250e-01,
48,8.281250e-01,
49,8.281250e-01,
50,8.281250e-01,
51,8.125000e-01,
52,8.281250e-01,
53,8.281250e-01,
54,8.125000e-01,
55,8.125000e-01,
56,8.281250e-01,
57,8.125000e-01,
58,8.125000e-01,
59,8.125000e-01,
60,7.968750e-01,
61,7.968750e-01,
62,7.968750e-01,
63,7.968750e-01,
64,8.125000e-01,
65,7.968750e-01,
66,7.968750e-01,
67,7.968750e-01,
68,8.125000e-01,
69,7.968750e-01,
70,8.125000e-01,
71,7.968750e-01,
72,7.968750e-01,
73,7.968750e-01,
74,7.812500e-01,
75,7.812500e-01,
76,7.812500e-01,
77,7.812500e-01,
78,7.812500e-01,
79,7.812500e-01,
80,7.812500e-01,
81,7.656250e-01,
82,7.812500e-01,
83,7.812500e-01,
84,7.812500e-01,
85,7.812500e-01,
86,7.812500e-01,
87,7.656250e-01,
88,7.656250e-01,
89,7.656250e-01,
90,7.656250e-01,
91,7.656250e-01,
92,7.656250e-01,
93,7.656250e-01,
94,7.656250e-01,
95,7.500000e-01,
96,7.656250e-01,
97,7.656250e-01,
98,7.656250e-01,
99,7.656250e-01,
100,7.656250e-01,
101,7.500000e-01,
102,7.656250e-01,
103,7.500000e-01,
104,7.500000e-01,
105,7.500000e-01,
106,7.500000e-01,
107,7.343750e-01,
108,7.343750e-01,
109,7.343750e-01,
110,7.343750e-01,
111,7.343750e-01,
112,7.343750e-01,
113,7.343750e-01,
114,7.343750e-01,
115,7.187500e-01,
116,7.343750e-01,
117,7.187500e-01,
118,7.343750e-01,
119,7.187500e-01,
120,7.343750e-01,
121,7.187500e-01,
122,7.187500e-01,
123,7.031250e-01,
124,7.187500e-01,
125,7.187500e-01,
126,7.187500e-01,
127,7.031250e-01,
128,7.187500e-01,
129,7.031250e-01,
130,7.187500e-01,
131,7.187500e-01,
132,7.187500e-01,
133,7.031250e-01,
134,7.031250e-01,
135,6.875000e-01,
136,7.031250e-01,
137,6.875000e-01,
138,7.031250e-01,
139,6.875000e-01,
140,6.875000e-01,
141,6.875000e-01,
142,6.875000e-01,
143,6.718750e-01,
144,6.875000e-01,
145,6.875000e-01,
146,6.718750e-01,
147,6.718750e-01,
148,6.875000e-01,
149,6.875000e-01,
150,6.875000e-01,
151,6.718750e-01,
152,6.718750e-01,
153,6.718750e-01,
154,6.718750e-01,
155,6.718750e-01,
156,6.718750e-01,
157,6.562500e-01,
158,6.718750e-01,
159,6.562500e-01,
160,6.718750e-01,
161,6.562500e-01,
162,6.562500e-01,
163,6.562500e-01,
164,6.562500e-01,
165,6.562500e-01,
166,6.562500e-01,
167,6.562500e-01,
168,6.562500e-01,
169,6.562500e-01,
170,6.562500e-01,
171,6.406250e-01,
172,6.562500e-01,
173,6.406250e-01,
174,6.406250e-01,
175,6.406250e-01,
176,6.406250e-01,
177,6.406250e-01,
178,6.406250e-01,
179,6.406250e-01,
180,6.406250e-01,
181,6.250000e-01,
182,6.406250e-01,
183,6.250000e-01,
184,6.250000e-01,
185,6.093750e-01,
186,6.093750e-01,
187,6.093750e-01,
188,6.093750e-01,
189,6.093750e-01,
190,6.250000e-01,
191,6.093750e-01,
192,6.093750e-01,
193,5.937500e-01,
194,5.937500e-01,
195,5.937500e-01,
196,5.937500e-01,
197,5.937500e-01,
198,5.937500e-01,
199,5.937500e-01,
200,5.937500e-01,
201,5.937500e-01,
202,5.937500e-01,
203,5.781250e-01,
204,5.937500e-01,
205,5.781250e-01,
206,5.937500e-01,
207,5.781250e-01,
208,5.781250e-01,
209,5.625000e-01,
210,5.781250e-01,
211,5.781250e-01,
212,5.781250e-01,
213,5.625000e-01,
214,5.625000e-01,
215,5.625000e-01,
216,5.625000e-01,
217,5.625000e-01,
218,5.468750e-01,
219,5.468750e-01,
220,5.625000e-01,
221,5.468750e-01,
222,5.468750e-01,
223,5.468750e-01,
224,5.468750e-01,
225,5.468750e-01,
226,5.468750e-01,
227,5.312500e-01,
228,5.468750e-01,
229,5.312500e-01,
230,5.468750e-01,
231,5.312500e-01,
232,5.468750e-01,
233,5.312500e-01,
234,5.468750e-01,
235,5.312500e-01,
236,5.312500e-01,
237,5.156250e-01,
238,5.156250e-01,
239,5.156250e-01,
240,5.156250e-01,
241,5.156250e-01,
242,5.156250e-01,
243,5.000000e-01,
244,5.156250e-01,
245,5.000000e-01,
246,5.000000e-01,
247,4.843750e-01,
248,5.000000e-01,
249,5.000000e-01,
250,5.000000e-01,
251,4.843750e-01,
252,5.000000e-01,
253,4.843750e-01,
254,4.843750e-01,
255,4.843750e-01,
256,5.000000e-01,
257,4.843750e-01,
258,4.843750e-01,
259,4.843750e-01,
260,4.843750e-01,
261,4.687500e-01,
262,4.687500e-01,
263,4.687500e-01,
264,4.843750e-01,
265,4.687500e-01,
266,4.687500e-01,
267,4.531250e-01,
268,4.687500e-01,
269,4.531250e-01,
270,4.687500e-01,
271,4.531250e-01,
272,4.531250e-01,
273,4.531250e-01,
274,4.531250e-01,
275,4.531250e-01,
276,4.531250e-01,
277,4.531250e-01,
278,4.531250e-01,
279,4.375000e-01,
280,4.531250e-01,
281,4.375000e-01,
282,4.375000e-01,
283,4.375000e-01,
284,4.375000e-01,
285,4.218750e-01,
286,4.375000e-01,
287,4.375000e-01,
288,4.375000e-01,
289,4.218750e-01,
290,4.218750e-01,
291,4.218750e-01,
292,4.218750e-01,
293,4.062500e-01,
294,4.218750e-01,
295,4.218750e-01,
296,4.218750e-01,
297,4.062500e-01,
298,4.062500e-01,
299,4.062500e-01,
300,4.062500e-01,
301,4.062500e-01,
302,4.062500e-01,
303,4.062500e-01,
304,4.062500e-01,
305,4.062500e-01,
306,4.062500e-01,
307,3.906250e-01,
308,4.062500e-01,
309,3.906250e-01,
310,3.906250e-01,
311,3.750000e-01,
312,3.906250e-01,
313,3.750000e-01,
314,3.750000e-01,
315,3.593750e-01,
316,3.750000e-01,
317,3.750000e-01,
318,3.750000e-01,
319,3.593750e-01,
320,3.750000e-01,
321,3.593750e-01,
322,3.593750e-01,
323,3.593750e-01,
324,3.750000e-01,
325,3.593750e-01,
326,3.593750e-01,
327,3.437500e-01,
328,3.593750e-01,
329,3.437500e-01,
330,3.593750e-01,
331,3.437500e-01,
332,3.437500e-01,
333,3.281250e-01,
334,3.437500e-01,
335,3.281250e-01,
336,3.437500e-01,
337,3.281250e-01,
338,3.281250e-01,
339,3.281250e-01,
340,3.437500e-01,
341,3.125000e-01,
342,3.281250e-01,
343,3.125000e-01,
344,3.281250e-01,
345,3.125000e-01,
346,3.125000e-01,
347,3.125000e-01,
348,3.125000e-01,
349,2.968750e-01,
350,3.125000e-01,
351,3.125000e-01,
352,3.125000e-01,
353,2.968750e-01,
354,2.968750e-01,
355,2.968750e-01,
356,2.968750e-01,
357,2.968750e-01,
358,3.125000e-01,
359,2.968750e-01,
360,3.125000e-01,
361,2.812500e-01,
362,2.968750e-01,
363,2.968750e-01,
364,2.812500e-01,
365,2.812500e-01,
366,2.812500e-01,
367,2.812500e-01,
368,2.812500e-01,
369,2.656250e-01,
370,2.812500e-01,
371,2.656250e-01,
372,2.656250e-01,
373,2.500000e-01,
374,2.656250e-01,
375,2.656250e-01,
376,2.656250e-01,
377,2.500000e-01,
378,2.500000e-01,
379,2.343750e-01,
380,2.500000e-01,
381,2.343750e-01,
382,2.500000e-01,
383,2.343750e-01,
384,2.343750e-01,
385,2.343750e-01,
386,2.343750e-01,
387,2.343750e-01,
388,2.343750e-01,
389,2.343750e-01,
390,2.343750e-01,
391,2.343750e-01,
392,2.343750e-01,
393,2.187500e-01,
394,2.187500e-01,
395,2.343750e-01,
396,2.343750e-01,
397,2.187500e-01,
398,2.187500e-01,
399,2.187500e-01,
400,2.031250e-01,
401,2.031250e-01,
402,2.031250e-01,
403,1.875000e-01,
404,1.875000e-01,
405,2.031250e-01,
406,2.031250e-01,
407,1.875000e-01,
408,1.875000e-01,
409,1.875000e-01,
410,1.875000e-01,
411,1.875000e-01,
412,1.718750e-01,
413,1.875000e-01,
414,1.875000e-01,
415,1.718750e-01,
416,1.718750e-01,
417,1.718750e-01,
418,1.718750e-01,
419,1.718750e-01,
420,1.718750e-01,
421,1.718750e-01,
422,1.562500e-01,
423,1.562500e-01,
424,1.718750e-01,
425,1.562500e-01,
426,1.562500e-01,
427,1.562500e-01,
428,1.562500e-01,
429,1.562500e-01,
430,1.562500e-01,
431,1.562500e-01,
432,1.406250e-01,
433,1.406250e-01,
434,1.406250e-01,
435,1.406250e-01,
436,1.406250e-01,
437,1.406250e-01,
438,1.406250e-01,
439,1.406250e-01,
440,1.250000e-01,
441,1.250000e-01,
442,1.250000e-01,
443,1.250000e-01,
444,1.250000e-01,
445,1.250000e-01,
446,1.250000e-01,
447,1.250000e-01,
448,1.093750e-01,
449,9.375000e-02,
450,9.375000e-02,
451,1.093750e-01,
452,1.093750e-01,
453,9.375000e-02,
454,1.093750e-01,
455,9.375000e-02,
456,9.375000e-02,
457,9.375000e-02,
458,9.375000e-02,
459,9.375000e-02,
460,9.375000e-02,
461,9.375000e-02,
462,9.375000e-02,
463,9.375000e-02,
464,9.375000e-02,
465,7.812500e-02,
466,7.812500e-02,
467,7.812500e-02,
468,7.812500e-02,
469,7.812500e-02,
470,6.250000e-02,
471,6.250000e-02,
472,6.250000e-02,
473,4.687500e-02,
474,4.687500e-02,
475,4.687500e-02,
476,6.250000e-02,
477,6.250000e-02,
478,4.687500e-02,
479,4.687500e-02,
480,4.687500e-02,
481,4.687500e-02,
482,3.125000e-02,
483,4.687500e-02,
484,4.687500e-02,
485,4.687500e-02,
486,4.687500e-02,
487,3.125000e-02,
488,3.125000e-02,
489,3.125000e-02,
490,3.125000e-02,
491,3.125000e-02,
492,3.125000e-02,
493,1.562500e-02,
494,1.562500e-02,
495,1.562500e-02,
496,1.562500e-02,
497,0.000000e+00,
498,0.000000e+00,
499,0.000000e+00,
500,0.000000e+00,
501,0.000000e+00,
502,0.000000e+00,
503,0.000000e+00,
504,-1.562500e-02,
505,-1.562500e-02,
506,-1.562500e-02,
507,0.000000e+00,
508,-1.562500e-02,
509,-1.562500e-02,
510,-1.562500e-02,
511,-1.562500e-02,
512,-1.562500e-02,
513,-3.125000e-02,
514,-3.125000e-02,
515,-3.125000e-02,
516,-3.125000e-02,
517,-3.125000e-02,
518,-3.125000e-02,
519,-3.125000e-02,
520,-3.125000e-02,
521,-4.687500e-02,
522,-4.687500e-02,
523,-4.687500e-02,
524,-4.687500e-02,
525,-4.687500e-02,
526,-4.687500e-02,
527,-4.687500e-02,
528,-6.250000e-02,
529,-6.250000e-02,
530,-6.250000e-02,
531,-6.250000e-02,
532,-6.250000e-02,
533,-6.250000e-02,
534,-6.250000e-02,
535,-7.812500e-02,
536,-6.250000e-02,
537,-7.812500e-02,
538,-7.812500e-02,
539,-7.812500e-02,
540,-7.812500e-02,
541,-7.812500e-02,
542,-9.375000e-02,
543,-9.375000e-02,
544,-7.812500e-02,
545,-9.375000e-02,
546,-9.375000e-02,
547,-9.375000e-02,
548,-9.375000e-02,
549,-9.375000e-02,
550,-1.093750e-01,
551,-1.093750e-01,
552,-1.093750e-01,
553,-1.250000e-01,
554,-1.093750e-01,
555,-1.093750e-01,
556,-1.093750e-01,
557,-1.093750e-01,
558,-1.250000e-01,
559,-1.250000e-01,
560,-1.093750e-01,
561,-1.093750e-01,
562,-1.093750e-01,
563,-1.250000e-01,
564,-1.250000e-01,
565,-1.250000e-01,
566,-1.250000e-01,
567,-1.250000e-01,
568,-1.250000e-01,
569,-1.406250e-01,
570,-1.406250e-01,
571,-1.406250e-01,
572,-1.562500e-01,
573,-1.562500e-01,
574,-1.562500e-01,
575,-1.406250e-01,
576,-1.406250e-01,
577,-1.562500e-01,
578,-1.562500e-01,
579,-1.718750e-01,
580,-1.562500e-01,
581,-1.718750e-01,
582,-1.718750e-01,
583,-1.718750e-01,
584,-1.718750e-01,
585,-1.718750e-01,
586,-1.718750e-01,
587,-1.718750e-01,
588,-1.875000e-01,
589,-1.875000e-01,
590,-1.718750e-01,
591,-1.718750e-01,
592,-1.718750e-01,
593,-1.875000e-01,
594,-1.875000e-01,
595,-1.875000e-01,
596,-2.031250e-01,
597,-2.031250e-01,
598,-2.031250e-01,
599,-2.031250e-01,
600,-2.031250e-01,
601,-2.031250e-01,
602,-2.187500e-01,
603,-2.031250e-01,
604,-2.187500e-01,
605,-2.187500e-01,
606,-2.187500e-01,
607,-2.187500e-01,
608,-2.187500e-01,
609,-2.187500e-01,
610,-2.187500e-01,
611,-2.187500e-01,
612,-2.343750e-01,
613,-2.343750e-01,
614,-2.187500e-01,
615,-2.343750e-01,
616,-2.343750e-01,
617,-2.187500e-01,
618,-2.343750e-01,
619,-2.343750e-01,
620,-2.343750e-01,
621,-2.343750e-01,
622,-2.500000e-01,
623,-2.500000e-01,
624,-2.500000e-01,
625,-2.500000e-01,
626,-2.500000e-01,
627,-2.656250e-01,
628,-2.656250e-01,
629,-2.656250e-01,
630,-2.656250e-01,
631,-2.656250e-01,
632,-2.656250e-01,
633,-2.656250e-01,
634,-2.812500e-01,
635,-2.812500e-01,
636,-2.656250e-01,
637,-2.812500e-01,
638,-2.812500e-01,
639,-2.812500e-01,
640,-2.812500e-01,
641,-2.812500e-01,
642,-2.812500e-01,
643,-2.812500e-01,
644,-2.812500e-01,
645,-2.968750e-01,
646,-2.968750e-01,
647,-2.968750e-01,
648,-2.968750e-01,
649,-2.968750e-01,
650,-2.968750e-01,
651,-3.125000e-01,
652,-3.125000e-01,
653,-3.125000e-01,
654,-3.281250e-01,
655,-3.125000e-01,
656,-3.125000e-01,
657,-3.281250e-01,
658,-3.125000e-01,
659,-3.125000e-01,
660,-3.125000e-01,
661,-3.281250e-01,
662,-3.281250e-01,
663,-3.281250e-01,
664,-3.281250e-01,
665,-3.281250e-01,
666,-3.437500e-01,
667,-3.281250e-01,
668,-3.281250e-01,
669,-3.281250e-01,
670,-3.437500e-01,
671,-3.437500e-01,
672,-3.281250e-01,
673,-3.437500e-01,
674,-3.437500e-01,
675,-3.437500e-01,
676,-3.437500e-01,
677,-3.593750e-01,
678,-3.593750e-01,
679,-3.593750e-01,
680,-3.593750e-01,
